,AECC,ALOGP,AMR,AMW,ARR,BAC,BID,BLI,C-001,C-002,C-003,C-004,C-005,C-006,C-007,C-008,C-009,C-011,C-012,C-013,C-016,C-017,C-018,C-019,C-024,C-025,C-026,C-027,C-028,C-029,C-033,C-034,C-035,C-038,C-039,C-040,C-041,C-042,CENT,CID,CSI,Cl-089,D/D,D/Dr03,D/Dr04,D/Dr05,D/Dr06,D/Dr09,D/Dr10,D/Dr12,DECC,DELS,Dz,ECC,Es_o,Es_w,F-083,F-084,GMTI,GMTIV,GNar,H-046,H-047,H-048,H-049,H-050,H-051,H-052,H-053,H-054,H-055,HNar,Har,Har2,Hy,HyDp,ICR,J,JhetZ,Jhete,Jhetm,Jhetp,Jhetv,LPRS,Lop,MAXDN,MAXDP,MDDD,MLOGP,MPC01,MPC02,MPC03,MPC04,MPC05,MPC06,MPC07,MPC08,MPC09,MPC10,MSD,MW,MWC01,MWC02,MWC03,MWC04,MWC05,MWC06,MWC07,MWC08,MWC09,MWC10,Me,Mp,Ms,Mv,N-067,N-068,N-069,N-070,N-071,N-072,N-073,N-074,N-075,NAcc,NDon,NumAcc,NumDon,NumHbonds_oct,O-056,O-057,O-058,O-059,O-060,OAcc,ODon,PCD,PCR,PHI,PJI2,PSA_o,PSA_w,PW2,PW3,PW4,PW5,Pol,QW,Qindex,RBF,RBN,RHyDp,Ram,Rww,S-107,S-110,S0K,S1K,S2K,S3K,SCBO,SMTI,SMTIV,SNar,SPI,SRW01,SRW02,SRW03,SRW04,SRW05,SRW06,SRW07,SRW08,SRW09,SRW10,STN,Se,Sp,Ss,Sv,T(F..F),T(N..Cl),T(N..F),T(N..N),T(N..O),T(N..S),T(O..Cl),T(O..F),T(O..O),T(O..S),T(S..Cl),T(S..F),T(S..S),TI1,TI2,TIE,TPC,TPSA(Tot),TWC,UNIP,Ui,UnsatAcc_octanol,UnsatAcc_water,UnsatDon_octanol,UnsatDon_water,VAR,VDA,W,WA,Wap,WhetZ,Whete,Whetm,Whetp,Whetv,Xt,Xu,ZM1,ZM1V,ZM2,ZM2V,dEs,dHB_w-o,nAB,nAT,nArCN,nArCO,nArCONHR,nArCONR2,nArCOOH,nArNH2,nArNR2,nArOCON,nArOH,nArOR,nArX,nBM,nBO,nBT,nBnz,nC,nCIC,nCIR,nCL,nCONN,nCRX3,nCar,nCb-,nCbH,nCconj,nCp,nCq,nCrq,nCrs,nCrt,nCs,nCt,nDB,nF,nH,nHAcc,nHDon,nImidazoles,nIsoxazoles,nN,nO,nOHp,nOHs,nOHt,nPyrazoles,nPyridines,nPyrrolidines,nR03,nR04,nR05,nR06,nR09,nR10,nR12,nR=Cs,nR=Ct,nRCO,nRCONHR,nRCONR2,nRCOOR,nRNHR,nRNR2,nROH,nROR,nS,nSK,nSO2N,nTB,nThiophenes,nTriazoles,nX,piID,piPC01,piPC02,piPC03,piPC04,piPC05,piPC06,piPC07,piPC08,piPC09,piPC10,set,title,w,ww,|dEs|
60,15.034,5.927,224.96,6.63,0.274,136,58.142,1.023,4,9,1,0,1,5,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,0,0,7514,117.148,1847,0,729.345,0,0,129.394,443.287,0,234.699,0,1.969,89.789,125,872,-125.6475372,-91.9359436,0,0,58649,133485,2.003,16,29,0,0,2,0,15,0,0,0,1.851,120.323,315.228,0.023,73723,3.245,1.464,1.655,1.651,1.655,1.199,1.274,354.83,1.045,2.394,7.851,71.111,2.66,62,85,110,139,167,175,200,234,262,281,0.157,795.14,62,5.687,6.529,7.401,8.262,9.137,10.006,10.883,11.756,12.635,0.99,0.63,2.3,0.6,0,0,0,0,0,6,0,0,0,8,2,8,2,2,0,0,6,0,0,7,0,96.339,1.376,16.742,1,166.02,171.662,0.575,0.339,0.183,0.101,96,10093.39,34,0.097,12,151.585,19,40.302,0,0,329.763,44.836,21.658,12.149,76.5,56369,85405,40.282,35.387,58,124,0,464,10,2068,98,10008,738,50714,9.836,119.32,76.08,133.33,71.77,0,0,0,81,186,0,0,0,111,0,0,0,0,584.684,3.225,250.498,256.161,139.44,202.296,332,4.585,11,13,0,1,328,461.552,13385,8.097,160729,11785.63,11813.25,11786.41,16111.91,15186.2,0.158,46.834,294,722,342,693,-33.7115936,1,17,120,0,0,0,0,0,0,0,0,0,0,0,23,62,124,3,46,5,7,0,0,0,16,4,12,0,4,0,0,6,0,13,1,6,0,62,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2,4,0,0,0,0,0,0,58,0,0,0,0,0,352.5,4.35,4.828,5.273,5.706,6.167,6.247,6.547,6.911,7.211,7.096,3_1,37,32899,385388,33.7115936
61,15.034,5.198,221.544,6.76,0.274,136,58.142,1.006,4,7,1,0,1,6,0,4,0,0,0,0,0,0,0,0,12,3,1,0,0,0,0,0,0,0,0,6,0,0,7514,117.148,1847,0,729.345,0,0,129.394,443.287,0,234.699,0,1.969,94.197,126,872,-148.4415283,-121.0259705,0,0,58649,139313,2.003,14,31,0,0,2,0,13,0,0,0,1.851,120.323,315.228,0.04,73723,3.245,1.464,1.677,1.672,1.677,1.149,1.229,354.83,1.045,2.449,7.796,71.111,2.055,62,85,110,139,167,175,200,234,262,281,0.157,797.11,62,5.687,6.529,7.401,8.262,9.137,10.006,10.883,11.756,12.635,1,0.63,2.33,0.6,0,0,0,0,0,6,0,0,0,8,2,8,2,1,0,0,6,0,1,7,0,96.339,1.376,16.707,1,164.521,174.314,0.575,0.339,0.183,0.101,96,10093.39,34,0.098,12,151.585,19,40.302,0,0,333.763,44.798,21.63,12.13,76.5,56369,87269,40.282,35.387,58,124,0,464,10,2068,98,10008,738,50714,9.836,117.76,74.77,135.33,70.69,0,0,0,81,231,0,0,0,162,0,0,0,0,584.684,3.225,250.77,256.161,148.67,202.296,332,4.585,13,13,1,1,328,461.552,13385,8.097,160729,11618.38,11648.29,11619.59,16914.86,15824.35,0.158,46.834,294,754,342,717,-27.41555784,0,17,118,0,0,0,0,0,0,0,0,0,1,0,23,62,122,3,45,5,7,0,0,0,16,4,12,0,4,0,0,6,0,11,1,6,0,60,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2,4,0,0,0,0,0,0,58,0,0,0,0,0,352.5,4.35,4.828,5.273,5.706,6.167,6.247,6.547,6.911,7.211,7.096,3_1,38,32899,385388,27.41555784
62,12.894,2.045,177.739,6.31,0,164,47.163,1.083,5,9,2,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2992,93.379,1244,0,474.709,0,0,96.063,127.637,0,0,0,1.229,87.265,104,606,-109.5207367,-69.47553253,0,0,30444,71374,1.924,17,21,0,0,2,0,18,0,0,0,1.752,94.501,234.19,0.137,35366,2.581,1.992,2.204,2.197,2.204,1.499,1.609,270.196,1.246,2.281,7.06,41.325,0.486,49,67,85,106,123,130,143,160,168,174,0.165,662.98,49,5.451,6.286,7.157,8.015,8.891,9.759,10.638,11.51,12.391,1,0.6,2.39,0.56,0,0,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,1,0,6,0,6.288,1.035,15.932,0.6,150.58,155.29,0.574,0.335,0.181,0.101,77,5570.801,25,0.084,9,118.503,16,33.814,0,0,255.066,39.22,19.092,11.152,55,30411,46893,30.748,32.302,47,98,0,366,10,1616,98,7734,738,38788,6.28,104.88,63.01,112.5,59.09,0,0,0,81,243,0,0,0,174,0,0,0,0,201.643,2.743,267.505,177.345,148.67,176.098,254,2.807,8,8,0,0,196,317.66,7465,6.906,53220,6739.5,6758.768,6740.085,9818.242,9164.055,0.18,39.457,232,604,268,536,-40.04520417,0,0,105,0,0,0,0,0,0,0,0,0,0,0,6,49,107,0,34,3,4,0,0,0,0,0,0,0,5,0,0,8,1,13,2,6,0,58,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,47,0,0,0,0,0,183.633,4.025,4.382,4.663,4.89,5.124,5.1,5.176,5.366,5.347,5.366,3_1,45,18920,189413,40.04520417
63,13.458,2.379,181.657,6.5,0.12,164,48.158,1.05,5,8,1,0,1,5,0,4,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,6,0,0,3320,95.378,1327,0,504.369,0,0,100.405,137.539,0,0,0,1.477,85.362,105.5,646,-121.8621063,-73.4884491,0,0,32891,80414,1.925,17,19,0,2,2,0,15,0,0,0,1.756,96.134,239.48,0.127,39498,2.763,1.968,2.205,2.199,2.205,1.512,1.62,278.442,1.233,2.319,7.064,46.069,0.434,50,68,86,106,122,128,142,158,168,175,0.167,669.97,50,5.468,6.301,7.168,8.023,8.895,9.76,10.635,11.505,12.382,1,0.61,2.41,0.58,0,0,0,0,0,6,0,0,1,6,2,6,2,2,0,0,6,0,0,6,0,26.982,1.147,15.795,0.7,147.401,148.014,0.573,0.335,0.179,0.099,78,6075.129,25,0.095,10,120.508,16,35.629,0,0,266.078,39.413,19.237,11.259,59,32795,51621,31.441,32.797,48,100,0,372,10,1636,98,7796,738,38920,6.28,102.88,63.04,115.83,59.37,0,0,0,138,249,0,0,0,111,0,0,0,0,215.409,3.117,267.275,182.997,152.33,178.137,266,3.7,8,8,0,0,229,335.167,8044,7.131,56306,7153.989,7174.424,7154.576,10332.83,9655.5,0.178,40.291,236,624,272,570,-48.3736572,0,6,103,0,0,0,0,0,0,0,0,0,0,0,12,50,105,0,35,3,4,0,0,0,5,0,0,0,5,0,0,6,0,12,1,6,0,55,13,2,0,0,7,6,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,48,0,0,0,0,0,209.979,4.094,4.494,4.826,5.11,5.407,5.278,5.402,5.617,5.717,5.835,3_1,47,19925,202306,48.3736572
64,14.02,3.986,188.414,6.38,0.118,164,49.153,1.067,5,9,1,0,1,5,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,3818,97.377,1412,0,535.809,0,0,104.774,147.169,0,0,0,1.738,83.51,107,687,-108.09021,-91.01452637,0,0,35538,82473,1.927,19,22,0,0,2,0,15,0,0,0,1.76,97.792,244.767,0.096,44257,2.983,1.943,2.165,2.159,2.164,1.503,1.608,286.825,1.22,2.293,7.082,51.495,1.501,51,69,87,107,122,127,140,157,166,175,0.17,683.01,51,5.485,6.315,7.18,8.033,8.903,9.765,10.638,11.506,12.381,1,0.61,2.37,0.58,0,0,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,0,0,6,0,27.618,1.146,16.542,0.8,142.24,148.057,0.571,0.334,0.179,0.098,79,6627.457,25,0.101,11,122.547,16,37.492,0,0,264.366,40.468,20.029,11.813,60,35375,54224,32.134,33.296,49,102,0,378,10,1656,98,7866,738,39162,6.28,106.55,65.56,116.33,61.58,0,0,0,81,186,0,0,0,111,0,0,0,0,230.292,3.544,274.803,188.751,139.44,180.207,276,3.7,8,10,0,1,265,353.918,8671,7.373,59526,7761.574,7782.455,7762.171,11045.83,10344.05,0.176,41.137,240,612,276,562,-17.07568363,1,6,107,0,0,0,0,0,0,0,0,0,0,0,12,51,109,1,37,3,4,0,0,0,6,1,5,0,5,0,0,6,0,13,1,6,0,58,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,49,0,0,0,0,0,216.369,4.111,4.505,4.834,5.116,5.402,5.245,5.338,5.544,5.598,5.74,3_1,49,20978,216252,17.07568363
65,14.02,3.258,184.998,6.52,0.118,164,49.153,1.046,5,7,1,0,1,6,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,3818,97.377,1412,0,535.809,0,0,104.774,147.169,0,0,0,1.738,87.672,108,687,-126.4385757,-90.12562561,0,0,35538,87125,1.927,17,24,0,0,2,0,13,0,0,0,1.76,97.792,244.767,0.117,44257,2.983,1.943,2.199,2.192,2.199,1.429,1.54,286.825,1.22,2.349,7.07,51.495,0.881,51,69,87,107,122,127,140,157,166,175,0.17,684.98,51,5.485,6.315,7.18,8.033,8.903,9.765,10.638,11.506,12.381,1,0.61,2.41,0.58,0,0,0,0,0,6,0,0,0,6,2,6,2,1,0,0,6,0,1,6,0,27.618,1.146,16.502,0.8,146.115,153.785,0.571,0.334,0.179,0.098,79,6627.457,25,0.103,11,122.547,16,37.492,0,0,269.121,40.43,20,11.792,60,35375,55756,32.134,33.296,49,102,0,378,10,1656,98,7866,738,39162,6.28,104.99,64.25,118.33,60.49,0,0,0,81,231,0,0,0,162,0,0,0,0,230.292,3.544,274.953,188.751,148.67,180.207,276,3.7,10,10,1,1,265,353.918,8671,7.373,59526,7623.574,7646.338,7624.523,11708.36,10870.59,0.176,41.137,240,644,276,586,-36.31295009,0,6,105,0,0,0,0,0,0,0,0,0,1,0,12,51,107,1,36,3,4,0,0,0,6,1,5,0,5,0,0,6,0,11,1,6,0,56,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,49,0,0,0,0,0,216.369,4.111,4.505,4.834,5.116,5.402,5.245,5.338,5.544,5.598,5.74,3_1,50,20978,216252,36.31295009
66,13.571,1.341,184.497,6.39,0,189,49.154,1.076,5,10,1,0,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3779,97.145,1365,0,536.294,0,0,228.72,0,0,0,0,1.563,93.496,108.5,665,-127.137146,-100.7776794,0,0,35255,84880,1.915,17,21,0,0,2,2,15,2,0,0,1.74,98.077,245.416,0.137,43722,2.812,1.952,2.167,2.16,2.167,1.461,1.57,286.607,1.23,2.338,7.071,50.553,0.288,51,70,89,109,119,127,141,159,169,176,0.169,690.01,51,5.493,6.33,7.2,8.057,8.931,9.797,10.672,11.542,12.419,1,0.6,2.45,0.57,0,0,0,0,0,7,0,0,0,6,2,6,2,2,0,0,7,0,0,6,0,9.408,1.05,16.47,0.7,145.659,150.619,0.576,0.34,0.18,0.094,79,6627.523,26,0.1,11,122.94,17,38.796,0,0,269.121,40.88,19.742,11.483,58,35150,54893,31.846,34.831,49,102,0,382,20,1680,196,7998,1422,39912,6.098,107.98,65.02,119.83,61.08,0,0,0,132,306,0,0,0,180,0,0,0,0,230.295,3.531,294.888,187.467,159.75,180.441,275,3,8,10,0,1,225,352.122,8627,7.336,59143,7756.714,7780.054,7757.389,11433.83,10648.57,0.177,41.072,242,640,280,574,-26.35946656,1,0,108,0,0,0,0,0,0,0,0,0,0,0,7,51,110,0,35,3,4,0,0,0,0,0,0,0,5,0,0,8,0,14,1,7,0,59,14,2,0,0,7,7,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,49,0,0,0,0,0,196.875,4.078,4.443,4.727,4.934,5.112,5.081,5.176,5.384,5.375,5.403,3_1,52,20883,214194,26.35946656
67,13.588,3.611,195.33,6.36,0.113,203,51.155,1.069,6,9,2,0,1,5,0,4,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,6,0,0,4243,101.245,1418,0,577.593,0,0,109.465,143.4,0,0,0,1.518,88.912,111.5,693,-131.4049683,-125.438736,0,0,37644,87689,1.919,24,19,0,2,2,0,14,0,0,0,1.749,102.946,262.683,0.098,46118,2.774,2.039,2.274,2.267,2.273,1.575,1.686,300.081,1.301,2.277,7.338,51.282,0.965,53,72,90,113,132,139,153,175,189,197,0.16,712.06,53,5.525,6.354,7.223,8.077,8.951,9.816,10.693,11.564,12.442,1,0.61,2.37,0.57,0,0,0,0,0,6,0,0,1,7,2,7,2,2,0,0,6,0,0,7,0,27.239,1.142,17.345,0.7,165.188,168.23,0.571,0.327,0.179,0.102,82,7076.449,26,0.105,12,129.602,17,41.004,0,0,283.294,42.387,20.869,12.56,62,37679,57850,33.233,35.591,51,106,0,394,10,1726,98,8202,738,40906,6.28,111.53,68.32,120.67,64.17,0,0,0,138,249,0,0,0,111,0,0,0,0,236.434,2.974,301.465,192.222,152.33,184.647,281,3.7,10,12,0,1,246,364.196,9287,7.284,63808,8308.169,8330.999,8308.817,11854.23,11098.08,0.173,42.103,250,638,287,585,-5.966232338,1,6,112,0,0,0,0,0,0,0,0,0,0,0,12,53,114,0,38,3,4,0,0,0,5,0,0,0,6,0,0,6,0,13,2,6,0,61,13,2,0,0,7,6,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,51,0,0,0,0,0,219.461,4.143,4.538,4.858,5.157,5.464,5.343,5.455,5.69,5.804,5.927,3_1,58,22746,233348,5.966232338
68,14.115,5.218,202.088,6.25,0.111,203,52.15,1.086,6,10,2,0,1,5,0,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,6,0,0,4830,103.244,1503,0,610.383,0,0,113.834,153.448,0,0,0,1.744,87.033,113,734,-138.6203613,-116.8264236,0,0,40455,89838,1.92,26,22,0,0,2,0,14,0,0,0,1.753,104.613,268.162,0.069,51160,2.97,2.017,2.237,2.231,2.237,1.568,1.675,308.485,1.289,2.251,7.375,56.448,2.021,54,73,91,114,132,138,151,173,185,197,0.162,725.1,54,5.541,6.368,7.235,8.087,8.959,9.821,10.696,11.564,12.442,0.99,0.61,2.33,0.57,0,0,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,0,0,7,0,27.866,1.141,18.103,0.8,159.279,164.733,0.57,0.326,0.179,0.101,83,7669.103,26,0.11,13,131.657,17,42.874,0,0,288.423,43.444,21.669,13.143,63,40423,60577,33.926,36.09,52,108,0,400,10,1746,98,8272,738,41148,6.28,115.2,70.84,121.17,66.37,0,0,0,81,186,0,0,0,111,0,0,0,0,251.4,3.354,309.381,198.033,139.44,186.713,290,3.7,10,10,0,0,286,382.885,9955,7.508,67289,8956.75,8980.031,8957.416,12610.63,11829.39,0.172,42.921,254,626,291,577,-21.79393765,0,6,116,0,0,0,0,0,0,0,0,0,0,0,12,54,118,1,40,3,4,0,0,0,6,1,5,0,6,0,0,6,0,14,2,6,0,64,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,52,0,0,0,0,0,225.899,4.159,4.549,4.866,5.163,5.459,5.311,5.394,5.616,5.677,5.825,3_1,59,23891,248769,21.79393765
69,14.115,4.489,198.672,6.38,0.111,203,52.15,1.066,6,8,2,0,1,6,0,4,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,6,0,0,4830,103.244,1503,0,610.383,0,0,113.834,153.448,0,0,0,1.744,91.298,114,734,-144.0533295,-140.4535217,0,0,40455,94662,1.92,24,24,0,0,2,0,12,0,0,0,1.753,104.613,268.162,0.088,51160,2.97,2.017,2.271,2.264,2.27,1.495,1.608,308.485,1.289,2.307,7.32,56.448,1.406,54,73,91,114,132,138,151,173,185,197,0.162,727.07,54,5.541,6.368,7.235,8.087,8.959,9.821,10.696,11.564,12.442,1,0.61,2.37,0.57,0,0,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,0,1,7,0,27.866,1.141,18.062,0.8,158.644,163.886,0.57,0.326,0.179,0.101,83,7669.103,26,0.112,13,131.657,17,42.874,0,0,288.423,43.405,21.639,13.122,63,40423,62201,33.926,36.09,52,108,0,400,10,1746,98,8272,738,41148,6.28,113.64,69.53,123.17,65.28,0,0,0,81,231,0,0,0,162,0,0,0,0,251.4,3.354,309.77,198.033,148.67,186.713,290,3.7,10,14,0,2,286,382.885,9955,7.508,67289,8809,8834.292,8810.042,13319.96,12393.13,0.172,42.921,254,658,291,601,-3.599807771,2,6,114,0,0,0,0,0,0,0,0,0,1,0,12,54,116,1,39,3,4,0,0,0,6,1,5,0,6,0,0,6,0,12,2,6,0,62,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,52,0,0,0,0,0,225.899,4.159,4.549,4.866,5.163,5.459,5.311,5.394,5.616,5.677,5.825,3_1,60,23891,248769,3.599807771
70,14.481,3.959,206.559,6.57,0.193,181,54.15,1.03,4,8,1,0,2,6,0,4,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,6,0,0,5386,108.272,1632,0,626.334,0,0,112.616,263.452,0,221.593,0,2.073,91.474,118,782,-125.8928757,-77.18637085,0,0,45980,108803,1.963,17,29,0,0,2,0,12,0,0,0,1.8,111.037,286.304,0.071,56911,3.237,1.699,1.924,1.918,1.923,1.352,1.443,323.243,1.321,2.412,7.516,58.305,1.333,57,78,101,129,156,167,188,218,241,250,0.159,749.07,57,5.602,6.444,7.319,8.185,9.065,9.939,10.821,11.699,12.583,1,0.62,2.35,0.58,0,0,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,1,0,6,0,69.209,1.311,16.776,1,142.238,149.834,0.57,0.335,0.185,0.106,90,8100.565,30,0.103,12,139.905,18,38.996,0,0,306.764,43.212,20.964,11.744,68.5,45093,69729,36.411,35.518,54,114,0,426,10,1896,98,9202,738,46934,8.044,113.76,70.77,127.17,66.69,0,0,0,81,231,0,0,0,162,0,0,0,0,380.42,3.37,265.914,222.403,148.67,192.657,304,4.17,8,8,0,0,286,403.741,10901,7.618,116644,9582.86,9607.285,9583.64,13562.27,12721.56,0.166,44.131,270,698,314,643,-48.70650485,0,11,114,0,0,0,0,0,0,0,0,0,0,0,17,57,117,2,41,4,6,0,0,0,10,3,7,0,4,0,0,6,0,12,1,6,0,60,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,2,4,0,0,0,0,1,0,54,0,0,0,0,0,291.612,4.241,4.696,5.125,5.553,6.018,6.172,6.474,6.844,7.144,6.974,3_1,67,27218,301181,48.70650485
71,14.291,5.542,213.034,6.49,0.207,141,55.147,1.047,4,10,1,0,1,5,0,4,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0,0,0,0,6,0,0,6011,110.304,1639,0,675.814,0,0,121.598,306.774,0,0,0,1.834,88.823,119,786,-145.3034973,-102.1615906,0,0,48629,110825,1.974,19,27,0,0,2,0,14,0,0,0,1.823,112.245,291.617,0.045,60555,3.004,1.699,1.899,1.894,1.899,1.348,1.437,331.119,1.132,2.36,7.644,63.164,2.308,58,78,99,124,146,152,171,197,215,233,0.158,759.11,58,5.609,6.441,7.305,8.158,9.027,9.891,10.764,11.632,12.508,0.99,0.62,2.32,0.59,0,0,0,0,0,6,0,0,0,6,2,6,2,0,0,0,6,0,0,6,0,50.702,1.229,17.685,0.8,146.467,150.899,0.568,0.33,0.18,0.101,88,8810.082,29,0.108,13,141.375,17,41.992,0,0,307.975,43.981,22.116,12.899,70,47606,72226,37.391,34.223,55,116,0,428,10,1874,98,8900,738,44276,8.072,116.32,73.08,127.5,68.77,0,0,0,81,186,0,0,0,111,0,0,0,0,406.415,3.201,272.018,221.136,139.44,194.335,309,4.248,12,12,2,2,307,418.291,11503,7.746,91715,10259.93,10285.6,10260.66,14283.44,13422.71,0.164,44.832,272,676,313,633,-43.14190672,0,12,117,0,0,0,0,0,0,0,0,0,0,0,18,58,120,2,43,4,5,0,0,0,12,2,10,0,4,0,0,6,0,14,1,6,0,62,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,55,0,0,0,0,0,271.838,4.263,4.682,5.047,5.386,5.738,5.577,5.73,5.989,6.126,6.263,3_1,68,27692,299921,43.14190672
72,14.291,4.813,209.618,6.62,0.207,141,55.147,1.028,4,8,1,0,1,6,0,4,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,6,0,0,6011,110.304,1639,0,675.814,0,0,121.598,306.774,0,0,0,1.834,93.176,120,786,-125.6213074,-116.8547974,0,0,48629,116141,1.974,17,29,0,0,2,0,12,0,0,0,1.823,112.245,291.617,0.063,60555,3.004,1.699,1.925,1.92,1.925,1.289,1.383,331.119,1.132,2.416,7.588,63.164,1.698,58,78,99,124,146,152,171,197,215,233,0.158,761.08,58,5.609,6.441,7.305,8.158,9.027,9.891,10.764,11.632,12.508,1,0.62,2.35,0.59,0,0,0,0,0,6,0,0,0,6,2,6,2,2,0,0,6,0,1,8,0,50.702,1.229,17.646,0.8,159.042,159.565,0.568,0.33,0.18,0.101,88,8810.082,29,0.11,13,141.375,17,41.992,0,0,305.975,43.942,22.087,12.879,70,47606,73962,37.391,34.223,55,116,0,428,10,1874,98,8900,738,44276,8.072,114.76,71.77,129.5,67.69,0,0,0,81,231,0,0,0,162,0,0,0,0,406.415,3.201,272.28,221.136,148.67,194.335,309,4.248,10,12,0,1,307,418.291,11503,7.746,91715,10102.43,10130.25,10103.56,15039.57,14023.66,0.164,44.832,272,708,313,657,-8.766510037,1,12,115,0,0,0,0,0,0,0,0,0,1,0,18,58,118,2,42,4,5,0,0,0,12,2,10,0,4,0,0,6,0,12,1,6,0,60,13,2,0,0,6,7,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,55,0,0,0,0,0,271.838,4.263,4.682,5.047,5.386,5.738,5.577,5.73,5.989,6.126,6.263,3_1,69,27692,299921,8.766510037
73,14.509,5.673,220.128,6.68,0.279,141,57.148,1.015,4,8,1,0,1,5,0,4,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,6,0,0,6524,115.161,1750,0,690.227,0,0,122.18,419.61,0,230.375,0,2.009,90.221,123,827,-129.2025452,-89.09806824,0,0,54326,124874,2.003,17,29,0,0,2,0,12,0,0,0,1.849,119.135,311.429,0.03,65861,3.219,1.496,1.703,1.699,1.703,1.217,1.296,345.63,1.11,2.42,7.87,63.584,2.498,61,84,109,140,171,182,208,246,275,292,0.153,781.11,61,5.673,6.518,7.393,8.258,9.138,10.011,10.893,11.77,12.654,1,0.64,2.31,0.6,0,0,0,0,0,6,0,0,0,7,2,7,2,2,0,0,6,0,0,7,0,91.449,1.372,16.118,1,168.354,177.081,0.574,0.336,0.185,0.105,95,9215.449,34,0.091,11,150.32,19,38.362,0,0,326.475,43.855,20.95,11.669,75.5,52323,79695,39.589,34.966,57,122,0,458,10,2048,98,9954,738,50692,9.836,116.43,74.32,131.83,70.17,0,0,0,81,186,0,0,0,111,0,0,0,0,542.882,3.213,245.019,246.092,139.44,200.309,322,4.585,10,12,0,1,307,436.456,12439,7.794,152600,10876.14,10903.02,10876.91,15086.64,14185.81,0.159,45.955,290,718,338,689,-40.10447696,1,17,117,0,0,0,0,0,0,0,0,0,0,0,23,61,121,3,45,5,7,0,0,0,16,4,12,0,4,0,0,6,0,12,1,6,0,60,12,2,0,0,6,6,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,2,4,0,0,0,0,0,0,57,0,0,0,0,0,337.541,4.337,4.82,5.268,5.712,6.191,6.295,6.601,6.978,7.28,7.172,3_1,73,31288,358437,40.10447696
